Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length
48,59,735610.9366,411.4451488,29200,61,143397.0,1.0628,1,143273,2,6194.571561,120273,1319.0,113081.0,0,108.1227768,0,904.6752303,4344,20,1,1,1276.0
19,27,190971.8395,107.999568,29200,61,250001.0,1.9617,3,250001,3,21705.94577,226673,1169.0,46473.0,0,170.5915748,0,1200.061419,4344,32,1,1,616.0
44,59,549477.7589,312.9326028,29200,61,188539.0,0.0,49,188539,0,8309.680188,165289,1319.0,104407.0,0,112.6125341,0,929.3130948,4344,20,1,1,1148.0
48,59,728257.2648,414.1251781,29200,61,142469.0,0.0,0,142418,1,6171.028191,119259,1325.0,110185.0,0,109.1662288,0,889.0918715,4344,20,1,1,1232.0
25,30,2321476.4867,1271.294177,0,61,23598.0,0.9746,1,23598,1,3455.2422,23529,156.0,56486.0,6,0.0,0,774.3889575,2896,20,0,1,520.0
49,58,738220.5771,405.8185991,29200,61,142921.0,1.012,1,142889,1,6274.38321,119565,1325.0,104393.0,0,108.0950506,0,947.2788744,4344,20,1,1,1264.0
44,55,761946.4838,385.8214138,29200,61,142553.0,1.152,39,142553,2,6419.225574,119493,1319.0,105855.0,0,113.8247303,0,962.5228302,4344,20,1,1,1116.0
49,53,702239.9828,371.0886902,29200,61,142823.0,0.0,48,142720,2,6558.600083,119552,1319.0,104393.0,0,109.1949242,0,896.6724334,2896,20,1,1,1244.0
48,61,684959.255,425.2886385,29200,61,143432.0,1.1461,1,143432,2,6093.536104,119789,1331.0,110185.0,0,108.0671757,0,816.6455278,2896,20,1,1,1252.0
69,116,1400345.7886,757.1554453,29200,61,153205.0,0.0,3,153204,1,4487.542275,129713,1415.0,215903.0,0,91.41125931,0,803.0679256,4344,20,1,1,1724.0
21,27,358797.1782,226.9155454,29200,61,118987.0,2.1826,49,118987,2,8368.694617,95708,1169.0,43577.0,0,159.4088172,0,918.6545547,2896,32,1,1,712.0
49,59,730924.6154,411.3074698,29200,61,143445.0,1.0707,1,143371,2,6158.825426,120247,1331.0,105855.0,0,109.1373797,0,859.3611463,2896,20,1,1,1220.0
26,29,1998603.1208,1170.251402,0,61,24781.0,0.0,48,23753,2,3557.213276,24670,150.0,55024.0,6,0.0,0,874.2515335,4344,20,0,1,500.0
45,55,759366.5447,385.6266433,29200,61,142625.0,2.2645,2,142625,2,6427.637988,119378,1319.0,108751.0,0,112.6125341,0,1013.811668,4344,20,1,1,1148.0
47,58,787902.8871,402.3670281,29200,61,144147.0,1.0461,1,144104,2,6255.848759,119852,1313.0,110185.0,0,110.3290344,0,942.9987732,4344,20,1,1,1224.0
25,31,153646.1398,99.22635452,29200,61,312417.0,0.9485,48,312417,1,29693.87482,289051,1169.0,47921.0,0,153.057386,0,903.4327164,2896,32,1,1,776.0
44,56,545189.1336,283.4581899,29200,61,197560.0,0.87,48,197560,1,9226.024194,174307,1313.0,105841.0,0,113.8577127,0,948.5411285,4344,20,1,1,1128.0
48,55,509175.8101,265.1918784,29200,61,207397.0,1.0776,1,207397,2,10000.95063,184241,1337.0,105841.0,0,109.1083766,0,962.649286,4344,20,1,1,1208.0
47,58,679713.8363,402.651949,29200,61,144045.0,0.0,2,144026,2,6264.21511,120900,1325.0,107289.0,0,109.1662288,0,926.8465581,4344,20,1,1,1232.0
46,57,503957.0091,282.2187344,29200,61,201971.0,0.9172,39,201971,1,9930.88894,178753,1325.0,100049.0,0,110.2697559,0,892.0494117,4344,20,1,1,1200.0
44,56,540051.5346,297.7456402,29200,61,188080.0,0.8759,47,188080,1,8678.990674,164817,1313.0,104407.0,0,115.1109917,0,1017.715048,4344,20,1,1,1096.0
47,62,702927.2719,435.4635931,29200,61,142377.0,0.0,0,142377,4,6058.842404,119204,1325.0,105855.0,0,111.4072847,0,846.172655,4344,20,1,1,1168.0
44,58,540592.6373,294.9312505,29200,61,196656.0,0.0,0,196656,1,9272.282047,173560,1313.0,101511.0,0,113.8577127,0,885.0278112,4344,20,1,1,1128.0
47,56,754786.2174,394.5273422,29200,61,141942.0,2.0593,48,141790,2,6328.605255,118886,1319.0,104393.0,0,110.2994746,0,898.8648958,4344,20,1,1,1212.0
50,61,756605.3972,426.9376671,29200,61,142878.0,1.0246,1,142878,1,6086.842108,119587,1331.0,110185.0,0,107.0277267,0,816.6455278,2896,20,1,1,1284.0
30,53,786645.1323,421.1496591,29200,61,125846.0,1.0159,19,125846,1,6083.12872,100568,1169.0,98601.0,0,137.7402561,0,909.6266423,4344,32,1,1,968.0
21,26,400598.5372,216.8817411,29200,61,119881.0,1.1653,1,119881,16,8415.23284,96814,1169.0,46473.0,0,166.6106318,0,1172.472266,4344,32,1,1,648.0
26,28,2200944.8279,1189.111139,0,61,23547.0,0.0,2,23547,1,3594.791835,23396,150.0,56486.0,6,0.0,0,910.3126127,4344,20,0,1,500.0
48,57,699230.9064,399.8484785,29200,61,142554.0,1.1281,48,142554,1,6319.071173,119512,1313.0,104393.0,0,110.3290344,0,839.483346,2896,20,1,1,1224.0
44,53,681048.7105,371.403344,29200,61,142702.0,0.9902,1,142694,2,6516.90118,119585,1307.0,101497.0,0,113.8905185,0,969.3956079,4344,20,1,1,1140.0
44,57,790077.0372,399.1876182,29200,61,142790.0,1.174,1,142743,1,6331.41836,119803,1325.0,108751.0,0,112.5805884,0,988.3308852,4344,20,1,1,1136.0
40,50,789793.6675,351.2666676,29200,61,142342.0,3.1568,22,142342,3,6709.049175,118800,1301.0,102959.0,0,117.8197828,0,1053.375017,4344,20,1,1,1056.0
48,57,762269.4967,399.2155764,29200,61,142780.0,1.0961,2,142734,3,6308.007291,119571,1319.0,104393.0,0,110.2994746,0,839.483346,2896,20,1,1,1212.0
49,56,785191.7102,392.0141125,29200,61,142852.0,1.0348,1,142764,3,6381.739844,119883,1325.0,110185.0,0,108.0950506,0,928.3871406,4344,20,1,1,1264.0
48,59,721581.4585,413.1681594,29200,61,142799.0,0.9017,2,142774,1,6197.73711,119660,1331.0,107289.0,0,108.0671757,0,870.419287,4344,20,1,1,1252.0
48,59,769353.3632,414.0350877,29200,61,142500.0,1.0071,1,142500,1,6212.60751,119306,1325.0,104393.0,0,108.0950506,0,848.4535404,4344,20,1,1,1264.0
46,60,235308.4669,130.6361326,29200,61,459291.0,0.0,1,459230,1,37101.98218,436087,1319.0,108751.0,0,111.4380853,0,904.8028251,4344,20,1,1,1180.0
45,54,497709.3542,275.288288,29200,61,196158.0,0.0,0,196158,1,9423.454484,173020,1319.0,101511.0,0,111.4380853,0,994.830141,4344,20,1,1,1180.0
48,57,794970.0704,397.2789874,29200,61,143476.0,1.0678,1,143321,2,6326.02001,119641,1331.0,108751.0,0,108.0671757,0,909.4137492,4344,20,1,1,1252.0
23,28,414438.5578,235.5454981,29200,61,118873.0,3.3212,49,118873,3,8193.060024,95541,1169.0,45025.0,0,156.1373673,0,902.027366,2896,32,1,1,744.0
26,31,2596327.9723,1304.000337,0,61,23773.0,1.0597,2,23727,1,3392.576697,23706,156.0,59368.0,6,0.0,0,783.0897503,2896,20,0,1,520.0
45,57,864703.8079,400.1741108,29200,61,142438.0,0.991,48,142438,1,6281.454039,119378,1325.0,108751.0,0,112.5805884,0,1025.16156,4344,20,1,1,1136.0
67,103,1373109.1734,676.416699,29200,61,152273.0,0.0,1,152256,1,4780.289755,129147,1427.0,215903.0,0,92.02149208,0,942.3700764,4344,20,1,1,1668.0
48,58,761864.1605,405.8271176,29200,61,142918.0,1.0766,1,142918,1,6254.478361,119598,1313.0,110185.0,0,109.223466,0,942.9987732,4344,20,1,1,1256.0
47,56,729489.725,393.4186677,29200,61,142342.0,0.8818,1,142280,2,6341.933181,119388,1331.0,107289.0,0,109.1373797,0,995.0582635,4344,20,1,1,1220.0
46,61,522041.0604,310.9722215,29200,61,196159.0,0.0,1,196159,1,9029.586284,172527,1313.0,105841.0,0,111.4687214,0,865.2067134,4344,20,1,1,1192.0
46,61,616925.4772,323.7946611,29200,61,188391.0,0.0,1,188391,2,8349.676056,165235,1331.0,107303.0,0,111.3763195,0,877.2864198,4344,20,1,1,1156.0
43,58,703730.6349,408.7759978,29200,61,141887.0,1.0425,1,141886,1,6200.555871,118681,1313.0,104393.0,0,115.1109917,0,866.1409487,4344,20,1,1,1096.0
51,58,759894.7861,406.3246534,29200,61,142743.0,0.0,1,142705,1,6245.260392,119784,1337.0,110185.0,0,107.0006313,0,903.1490048,4344,20,1,1,1272.0
48,58,839363.1578,405.3761261,29200,61,143077.0,0.9848,1,143031,2,6279.094109,119898,1325.0,111647.0,0,109.1662288,0,987.8172361,4344,20,1,1,1232.0
29,52,697388.5841,356.5918052,29200,61,145825.0,2.0092,4,145825,2,7021.451651,110782,1169.0,98601.0,0,139.9780859,0,968.9802143,4344,32,1,1,936.0
43,55,705103.3989,386.5046627,29200,61,142301.0,0.9975,1,142301,1,6389.969169,119221,1313.0,104393.0,0,113.8577127,0,955.3575328,4344,20,1,1,1128.0
50,60,774672.827,418.4713243,29200,61,143379.0,1.0328,1,143237,1,6139.8403,120073,1337.0,110185.0,0,107.0006313,0,874.1511193,4344,20,1,1,1272.0
48,56,248440.9283,141.8633754,29200,61,394746.0,1.0792,1,394746,2,30267.89111,371618,1319.0,105855.0,0,109.1949242,0,907.3394973,2896,20,1,1,1244.0
7,3,20826.2641,48.32552071,29200,59,62079.0,2.9092,20,62079,3,17426.64662,24651,1169.0,137.0,0,246.382651,0,79.09698688,570,32,1,0,264.0
23,30,403078.6272,245.3887367,29200,61,122255.0,1.0657,54,122255,2,8210.583868,98996,1169.0,47921.0,0,159.4088172,0,871.3138903,2896,32,1,1,712.0
47,55,726934.5711,386.11936,29200,61,142443.0,1.0523,48,142320,2,6379.967886,119052,1325.0,101497.0,0,110.2697559,0,978.8547844,4344,20,1,1,1200.0
25,27,2635237.4045,1148.887281,0,61,23501.0,1.0927,48,23425,1,3637.733303,23340,144.0,56472.0,6,0.0,0,927.4622668,4344,20,0,1,480.0
48,61,796291.5969,425.4873923,29200,61,143365.0,0.0,1,143274,1,6108.616688,120093,1319.0,108751.0,0,109.1949242,0,847.2000712,2896,20,1,1,1244.0
48,57,725594.7664,399.0897952,29200,61,142825.0,1.0219,1,142780,2,6321.63527,119651,1325.0,108751.0,0,110.2697559,0,909.4137492,4344,20,1,1,1200.0
23,31,412017.7699,258.7797284,29200,61,119793.0,0.0,1,119793,1,7900.825312,96495,1169.0,47921.0,0,156.1373673,0,822.4417344,2896,32,1,1,744.0
46,57,787982.1155,398.9222102,29200,61,142885.0,1.9718,48,142885,2,6246.646022,119859,1313.0,111647.0,0,111.4687214,0,961.8494788,4344,20,1,1,1192.0
25,33,2576037.4787,1408.931774,0,61,23422.0,0.0,1,23422,1,3230.14237,23347,150.0,55038.0,6,0.0,0,733.8985563,2896,20,0,1,500.0
42,62,714503.6164,434.4048653,29200,61,142724.0,0.0,1,142724,1,6077.602805,119498,1319.0,102959.0,0,115.0767282,0,775.6229064,4344,20,1,1,1084.0
47,53,794141.6902,370.2125579,29200,61,143161.0,1.1475,1,143161,44,6525.118026,119812,1307.0,111647.0,0,110.3584354,0,1041.007621,4344,20,1,1,1236.0
49,60,553138.3954,305.5923398,29200,61,196340.0,1.0486,1,196340,1,9095.697735,173114,1331.0,105841.0,0,108.0671757,0,842.2550138,2896,20,1,1,1252.0
20,26,357185.7566,219.2742024,29200,61,118573.0,1.8031,48,118573,2,8468.384286,95245,1169.0,43577.0,0,162.8920911,0,1051.167598,4344,32,1,1,680.0
48,59,522987.9329,311.6515419,29200,61,189314.0,0.9869,2,189314,1,8503.579119,166044,1337.0,105841.0,0,109.1083766,0,859.8629459,2896,20,1,1,1208.0
39,52,721295.2126,363.8679159,29200,61,142909.0,2.7103,31,142909,47,6588.856144,119641,1301.0,102959.0,0,119.2097887,0,1030.303639,4344,20,1,1,1024.0
43,56,713249.1009,386.8418508,29200,61,144762.0,1.0086,1,144762,1,6499.777971,121765,1319.0,98601.0,0,116.3707405,0,899.1514685,4344,20,1,1,1052.0
46,56,693732.235,393.3191926,29200,61,142378.0,0.9765,1,142299,2,6352.003014,119407,1319.0,104393.0,0,112.6125341,0,940.3200959,4344,20,1,1,1148.0
24,28,2280583.5776,1163.418789,0,61,24067.0,0.0,0,23946,2,3700.392141,23951,138.0,55024.0,6,0.0,0,899.9100249,2896,20,0,1,460.0
20,28,385215.5646,234.2370981,29200,61,119537.0,2.4382,17,119537,3,8243.810659,96160,1169.0,46473.0,0,166.6106318,0,933.472197,2896,32,1,1,648.0
48,58,698059.234,407.2347357,29200,61,142424.0,0.8354,2,142383,1,6259.22786,119386,1325.0,108751.0,0,108.0950506,0,852.8988441,2896,20,1,1,1264.0
50,60,769294.9725,420.0268817,29200,61,142848.0,0.0,1,142827,1,6142.200388,119896,1337.0,107289.0,0,108.0391519,0,853.7136388,4344,20,1,1,1240.0
22,27,2459827.7719,1149.523161,0,61,23488.0,1.0786,48,23488,1,3658.73198,23335,132.0,56486.0,6,0.0,0,927.9331013,4344,20,0,1,440.0
41,49,760217.9915,371.5949766,29200,61,131864.0,1.0077,1,131831,2,7091.344397,108617,1289.0,95705.0,0,119.2855844,0,1083.098783,4344,20,1,1,1048.0
45,56,770392.6621,392.7289048,29200,61,142592.0,0.9235,1,142592,2,6363.329977,119359,1319.0,104393.0,0,113.8247303,0,898.8648958,4344,20,1,1,1116.0
44,59,733742.2324,411.5570809,29200,61,143358.0,0.0,0,143358,4,6214.362082,119698,1319.0,104393.0,0,115.0767282,0,890.0413183,4344,20,1,1,1084.0
49,63,797258.4109,441.5629928,29200,61,142675.0,1.1243,1,142650,1,6002.316336,119753,1331.0,110185.0,0,108.0671757,0,824.4211062,4344,20,1,1,1252.0
47,58,747292.5911,406.170998,29200,61,142797.0,0.0,1,142797,4,6277.261982,119688,1325.0,104393.0,0,110.2697559,0,907.6170473,4344,20,1,1,1200.0
48,58,671910.8715,406.3331932,29200,61,142740.0,2.054,2,142644,2,6226.399941,119695,1319.0,108751.0,0,110.2994746,0,1010.445142,4344,20,1,1,1212.0
42,56,687389.4168,393.6814133,29200,61,142247.0,0.8799,1,142247,1,6317.578297,118950,1313.0,104393.0,0,116.4063655,0,898.8648958,4344,20,1,1,1064.0
46,57,498152.4814,290.866783,29200,61,195966.0,0.9731,1,195966,1,9322.607467,172856,1325.0,100049.0,0,110.2697559,0,849.0405568,2896,20,1,1,1200.0
51,61,576558.373,327.2707763,29200,61,186390.0,1.0838,2,186390,1,8181.825346,163365,1343.0,105841.0,0,105.9650257,0,823.8279696,2896,20,1,1,1292.0
49,59,747333.7366,411.5685645,29200,61,143354.0,0.8654,1,143354,1,6217.097888,120297,1325.0,104393.0,0,109.1662288,0,804.7193749,2896,20,1,1,1232.0
39,49,722232.2918,343.0964101,29200,61,142817.0,2.7575,3,142817,3,6794.208281,119208,1289.0,98601.0,0,120.7289153,0,1010.553371,4344,20,1,1,1016.0
52,61,807684.3484,427.3683916,29200,61,142734.0,1.1087,1,142734,1,6100.689674,119469,1337.0,110185.0,0,105.010053,0,816.6455278,2896,20,1,1,1336.0
26,50,764273.4552,390.8326298,29200,61,127932.0,1.1339,49,127932,1,6244.399979,99320,1169.0,95705.0,0,144.7992815,0,1026.790884,4344,32,1,1,872.0
46,58,594433.7173,309.7810702,29200,61,187229.0,0.0,2,187229,0,8383.407065,164118,1319.0,107303.0,0,111.4380853,0,1002.634712,4344,20,1,1,1180.0
50,61,841649.7684,427.6110562,29200,61,142653.0,0.0,2,142653,2,6047.590896,119449,1331.0,110185.0,0,108.0671757,0,816.6455278,2896,20,1,1,1252.0
3,1,13644.8996,25.8611772,29200,28960,38668.0,71.6603,394,38668,0,0.0,0,517.0,0.0,0,258.5,0,0.0,517,32,1,0,136.0
49,58,734318.3919,403.5456354,29200,61,143726.0,0.9221,1,143726,1,6291.023855,120498,1325.0,104393.0,0,108.0950506,0,822.5761859,2896,20,1,1,1264.0
43,52,808627.2456,423.7564378,29200,61,122712.0,1.045,1,122712,1,6124.155491,99647,1301.0,95705.0,0,116.4770443,0,951.0178343,4344,20,1,1,1088.0
44,57,462293.3034,242.7949533,29200,61,234766.0,0.89,48,234766,1,11948.51942,211809,1319.0,102959.0,0,113.8247303,0,914.7553921,4344,20,1,1,1116.0
51,68,842999.3586,477.0557243,29200,61,142541.0,0.0,0,142541,1,5790.027953,119315,1337.0,110185.0,0,105.9913796,0,726.290594,4344,20,1,1,1304.0
43,53,681134.0785,361.3332515,29200,61,146679.0,1.1201,1,146614,2,6820.345084,123722,1301.0,104393.0,0,115.178969,0,982.5000641,4344,20,1,1,1120.0
41,52,656108.7903,361.5253589,29200,61,143835.0,0.905,1,143732,2,6654.015163,120852,1301.0,101497.0,0,117.8197828,0,1063.735335,4344,20,1,1,1056.0
19,26,414311.3244,217.1842892,29200,61,119714.0,5.7989,48,119714,188,8502.051466,96426,1169.0,47921.0,0,170.5915748,0,1258.471782,4344,32,1,1,616.0
48,53,677373.0445,371.0964851,29200,61,142820.0,2.137,49,142751,2,6524.543384,119058,1319.0,102959.0,0,110.2994746,0,934.0090641,4344,20,1,1,1212.0
49,64,558421.3709,337.6613784,29200,61,189539.0,0.0,1,189539,1,8255.735951,166335,1337.0,105841.0,0,109.1083766,0,763.7591398,2896,20,1,1,1208.0
47,58,840439.5501,406.0885273,29200,61,142826.0,1.0017,1,142780,1,6260.228485,119857,1319.0,108751.0,0,111.4380853,0,935.566598,4344,20,1,1,1180.0
24,28,2559757.1637,1175.384099,0,61,23822.0,2.4892,48,23755,2,3581.575099,23759,138.0,60830.0,6,0.0,0,1005.127834,4344,20,0,1,460.0
48,56,571007.869,298.1340006,29200,61,187835.0,0.0,1,187835,2,8626.696264,164466,1337.0,105841.0,0,109.1083766,0,1025.776699,4344,20,1,1,1208.0
43,60,718049.151,421.6710825,29200,61,142291.0,0.0,1,142290,1,6177.415107,119341,1301.0,102959.0,0,115.178969,0,772.309205,2910,20,1,1,1120.0
48,62,812621.75,431.4514165,29200,61,143701.0,0.0,1,143701,3,6124.64025,120430,1313.0,107289.0,0,110.3290344,0,817.860538,4344,20,1,1,1224.0
48,57,527106.0581,290.2181218,29200,61,196404.0,1.0332,2,196404,1,9394.001822,173335,1331.0,100049.0,0,109.1373797,0,849.0405568,2896,20,1,1,1220.0
43,54,685990.682,379.637376,29200,61,142241.0,1.0294,15,142241,1,6458.406966,118989,1313.0,98601.0,0,115.1109917,0,1055.114023,4344,20,1,1,1096.0
45,58,526823.8015,258.462416,29200,61,224404.0,0.0,1,224404,2,10969.71137,201184,1325.0,108751.0,0,113.7915712,0,1010.797054,4344,20,1,1,1104.0
44,55,763321.6718,383.0697117,29200,61,143577.0,2.0844,2,143530,2,6441.592862,120357,1301.0,107289.0,0,115.178969,0,928.2303887,4344,20,1,1,1120.0
75,105,795999.5213,392.659878,29200,61,267407.0,0.0,1,267363,1,10278.35713,244113,1463.0,215903.0,0,87.68623013,0,976.662921,4344,20,1,1,1820.0
50,55,640198.998,366.7791456,29200,61,149954.0,0.8384,1,149954,2,6952.504562,126804,1337.0,105855.0,0,107.0006313,0,962.5228302,4344,20,1,1,1272.0
46,60,565889.5886,314.6501091,29200,61,190688.0,1.0461,1,190688,1,8584.163937,167614,1331.0,105841.0,0,110.239878,0,842.2550138,2896,20,1,1,1188.0
21,25,391494.9598,210.1794091,29200,61,118946.0,4.4633,64,118946,49,8580.469378,95584,1169.0,46473.0,0,162.8920911,0,1211.713866,4344,32,1,1,680.0
27,32,2420264.0444,1354.612031,0,61,23623.0,0.0,1,23546,1,3307.031185,23451,168.0,57920.0,6,0.0,0,822.408736,2896,20,0,1,560.0
48,60,738249.9577,404.7572468,29200,61,148237.0,1.024,1,148237,1,6496.688146,125282,1319.0,110185.0,0,109.1949242,0,874.1511193,4344,20,1,1,1244.0
45,57,710245.1996,399.716692,29200,61,142601.0,1.0084,1,142601,2,6299.0622,119403,1301.0,110185.0,0,112.7073488,0,956.2588535,4344,20,1,1,1184.0
48,59,634465.2187,309.5796538,29200,61,190581.0,1.001,48,190581,1,8678.204298,167325,1337.0,105841.0,0,109.1083766,0,900.9242053,4344,20,1,1,1208.0
45,56,747471.3391,388.8888889,29200,61,144000.0,0.0,1,143988,2,6349.958245,119470,1319.0,110185.0,0,112.6125341,0,1007.169423,4344,20,1,1,1148.0
42,54,767991.1504,379.642714,29200,61,142239.0,1.0038,2,142239,2,6436.034082,119076,1313.0,104393.0,0,115.1109917,0,1009.42467,4344,20,1,1,1096.0
48,63,768771.6892,439.1406784,29200,61,143462.0,0.0,1,143462,2,6067.335043,120101,1325.0,110185.0,0,108.0950506,0,824.4211062,4344,20,1,1,1264.0
49,55,496907.4118,295.4638245,29200,61,186148.0,0.9723,1,186148,1,8591.180822,163067,1325.0,105841.0,0,109.1662288,0,962.649286,4344,20,1,1,1232.0
49,60,735216.1371,420.3859143,29200,61,142726.0,0.923,1,142726,1,6146.465122,119443,1325.0,104393.0,0,108.0950506,0,785.9394053,2896,20,1,1,1264.0
43,54,730567.0547,381.5122013,29200,61,141542.0,0.8444,1,141542,1,6422.275955,118507,1295.0,101497.0,0,113.9556008,0,911.9591931,4344,20,1,1,1164.0
21,23,397074.3342,209.8195552,29200,61,109618.0,2.9322,34,109618,3,8121.280907,73802,1169.0,43577.0,0,162.8920911,0,1180.86115,4344,32,1,1,680.0
50,66,609692.6039,350.0527731,29200,61,188543.0,0.0,1,188543,1,7853.02101,165320,1337.0,105841.0,0,108.0391519,0,763.195559,4344,20,1,1,1240.0
46,55,801580.1547,387.9495807,29200,61,141771.0,1.1672,1,141771,1,6404.630514,118614,1337.0,102959.0,0,110.2098411,0,987.674457,4344,20,1,1,1176.0
48,58,523371.0989,268.3843264,29200,61,216108.0,0.0,1,216108,1,10727.92154,193078,1319.0,110185.0,0,109.1949242,0,942.9987732,4344,20,1,1,1244.0
43,52,529888.0212,262.4049413,29200,61,198167.0,0.9846,1,198167,1,9474.22178,174924,1319.0,101511.0,0,113.8247303,0,1063.607071,4344,20,1,1,1116.0
41,50,706464.423,386.4495336,29200,61,129383.0,2.047,44,129268,2,6814.629593,106408,1289.0,95705.0,0,116.5469628,0,893.0622907,2896,20,1,1,1112.0
40,51,742586.7128,414.4151465,29200,61,123065.0,1.0215,2,123065,1,6205.076672,99795,1289.0,95705.0,0,119.2855844,0,1010.536575,4344,20,1,1,1048.0
45,53,722497.205,374.486847,29200,61,141527.0,0.0,47,141527,2,6507.193287,118501,1319.0,104393.0,0,112.6125341,0,982.5000641,4344,20,1,1,1148.0
47,58,862843.4153,407.9909961,29200,61,142160.0,0.953,1,142114,2,6230.654281,119129,1325.0,110185.0,0,110.2697559,0,903.1490048,4344,20,1,1,1200.0
49,57,499241.2455,288.5929826,29200,61,197510.0,1.0664,1,197510,1,9457.969593,173895,1337.0,100049.0,0,108.0391519,0,849.0405568,2896,20,1,1,1240.0
48,63,784273.0961,438.5415361,29200,61,143658.0,0.0,1,143658,47,6052.340368,120127,1313.0,104393.0,0,110.3290344,0,724.1596457,2896,20,1,1,1224.0
48,58,494876.7495,293.7333509,29200,61,197458.0,0.9753,1,197458,1,9286.090427,173430,1331.0,100049.0,0,109.1373797,0,829.3209332,2896,20,1,1,1220.0
49,62,545562.1043,331.5277548,29200,61,187013.0,0.0,1,187013,0,8080.918876,163451,1343.0,105841.0,0,108.0109791,0,804.598996,2896,20,1,1,1228.0
44,53,711629.8868,370.9718061,29200,61,142868.0,1.7312,2,142868,2,6540.381808,119182,1319.0,102959.0,0,115.0767282,0,934.426361,4344,20,1,1,1084.0
22,27,303167.8433,176.4532889,29200,61,153015.0,2.4052,48,153015,2,13062.67685,129730,1169.0,46473.0,0,159.4088172,0,1057.155412,4344,32,1,1,712.0
12,12,184140.8885,145.2467985,29200,61,82618.0,4.1453,4,82618,4,10006.18675,51250,1169.0,14617.0,0,209.2998972,0,1197.015566,4344,32,1,1,392.0
47,65,859744.0482,453.1132365,29200,61,143452.0,0.0,1,143452,1,5911.48493,120061,1319.0,113081.0,0,109.1949242,0,771.784979,2896,20,1,1,1244.0
26,30,2527757.7335,1246.986449,0,61,24058.0,0.9426,48,24040,1,3509.933185,23982,162.0,60816.0,6,0.0,0,976.9144388,4344,20,0,1,540.0
46,56,505887.2615,282.2651781,29200,61,198395.0,1.106,1,198395,1,9578.161471,175304,1325.0,100049.0,0,112.5805884,0,910.740214,4344,20,1,1,1136.0
20,25,376668.0317,210.1811762,29200,61,118945.0,3.0999,3,118945,14,8638.10946,95645,1169.0,43577.0,0,170.5915748,0,1097.265006,4344,32,1,1,616.0
47,54,755725.8925,379.5519881,29200,61,142273.0,0.9829,48,142225,1,6441.318637,119205,1319.0,101497.0,0,110.2994746,0,911.9591931,4344,20,1,1,1212.0
47,57,740461.2433,398.7798735,29200,61,142936.0,0.8813,1,142936,2,6325.777384,119613,1313.0,104393.0,0,110.3290344,0,882.9578551,4344,20,1,1,1224.0
48,59,751615.9869,413.1565863,29200,61,142803.0,1.1198,1,142725,1,6230.707717,119829,1325.0,104393.0,0,108.0950506,0,848.4535404,4344,20,1,1,1264.0
47,57,600202.6709,303.7472823,29200,61,187656.0,1.9822,48,187656,2,8481.953606,164460,1337.0,105841.0,0,109.1083766,0,972.7966209,4344,20,1,1,1208.0
44,54,697446.9158,376.4115433,29200,61,143460.0,0.9326,1,143424,1,6507.427744,119714,1313.0,104393.0,0,113.8577127,0,1009.42467,4344,20,1,1,1128.0
23,29,2235026.3436,1236.937513,0,61,23445.0,0.9779,13,23445,1,3527.526242,23272,138.0,54553.0,6,0.0,0,859.2839928,4344,20,0,1,460.0
22,27,404331.4632,227.9096465,29200,61,118468.0,1.1664,50,118468,1,8292.815221,95153,1169.0,46473.0,0,159.4088172,0,1057.155412,4344,32,1,1,712.0
46,56,724343.8702,392.3656848,29200,61,142724.0,2.208,48,142724,2,6354.836974,119513,1319.0,105855.0,0,111.4380853,0,948.4243487,4344,20,1,1,1180.0
43,52,724410.946,365.5022141,29200,61,142270.0,0.0,42,142270,1,6589.645341,118970,1313.0,102959.0,0,115.1109917,0,1030.303639,4344,20,1,1,1096.0
44,58,789923.4902,471.6674257,29200,61,122968.0,0.0,0,122968,2,5838.268697,99685,1307.0,101497.0,0,115.145072,0,885.1096953,4344,20,1,1,1108.0
50,64,748922.823,449.192156,29200,61,142478.0,0.0,1,142478,1,5948.044962,119257,1331.0,110185.0,0,107.0277267,0,763.9063012,2896,20,1,1,1284.0
45,56,819950.3803,390.1596171,29200,61,143531.0,0.8535,48,143531,2,6379.751784,120545,1313.0,110185.0,0,112.6443092,0,968.5796119,4344,20,1,1,1160.0
42,56,719514.5721,393.6869486,29200,61,142245.0,1.0072,48,142245,1,6333.277276,119205,1301.0,102959.0,0,116.4770443,0,930.7951619,4344,20,1,1,1088.0
21,27,403468.7421,227.1216952,29200,61,118879.0,3.7986,4,118879,49,8318.905074,95653,1169.0,47921.0,0,162.8920911,0,1079.259244,4344,32,1,1,680.0
20,26,387013.7639,220.3184449,29200,61,118011.0,2.126,3,118011,2,8426.113779,94995,1169.0,46473.0,0,162.8920911,0,1098.614989,4344,32,1,1,680.0
49,59,741446.8535,410.4490591,29200,61,143745.0,1.997,2,143726,2,6233.858327,120164,1331.0,110185.0,0,108.0671757,0,928.8619348,4344,20,1,1,1252.0
